"title";"description";"address";"gisx";"gisy";"image";"link"
"H. Pius X-instituut Bovenbouw";"";"VIIde-Olympiadelaan 25, 2020 Antwerpen";"4.3878310";"51.1836159";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/piustien.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010436"
"H. Pius X-instituut Bovenbouw";"";"Abdijstraat 128, 2020 Antwerpen";"4.3836005";"51.1879986";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/piusX-bovenbouw.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010439"
"H. Pius X-instituut - Middenschool";"In de Middenschool trachten wij elke leerling in zijn totale vorming als mens te observeren en waar nodig hulp te bieden. Daarom hebben wij bewust gekozen voor: een verlengde basisvorming in een sterk gemeenschappelijk pakket, uitstel van studiekeuze en een begeleide oriÃ«ntering, opvang van alle leerlingen met respect voor het verschil in niveau en tempo, motivering en ingesteldheid, gekoppeld aan een op maat gesneden studiepakket, een duidelijk persoonsgerichte benadering in een sfeer van motiverende studiebegeleiding.";"VIIde-Olympiadelaan 25, 2020 Antwerpen";"4.3878310";"51.1836159";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/piustien.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010441"
"Instituut Dames van het Christelijk Onderwijs";"De Dames: een christelijke ASO-SCHOOL voor meisjes en jongens - De Dames: EXTERNAAT en INTERNAAT voor meisjes en jongens - UNIFORM - Een stevig studie-aanbod met aandacht voor de hele persoon - KWALITEIT - RESPECT - WAARDEN - ZORG - OPVOEDING - Een dynamische school met een rijke traditie en visie voor de toekomst.";"Lange Nieuwstraat 94, 2000 Antwerpen";"4.4117370";"51.2194412";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/studiegebied/dedameslogolow.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010442"
"De Horizon";"De Horizon: een degelijke, kwaliteitsschool in het hartje Borgerhout! Bij ons heerst een gemoedelijke, familiale sfeer waarbij elk kind centraal staat. Via gericht leeraanbod trachten wij iedere leerling de maximale ontwikkelingskansen te bieden. Recente didactische werkvormen bereiden onze leerlingen voor op een kritische, creatieve deelname binnen de maatschappij. Enkele troeven: watergewenning in de 3de  kleuterklas: zwemmen voor alle leerlingen van de lagere school, daguitstappen, weekverblijven, leerlingenparlement, hoeken- en contractwerk. Vanaf 2de kleuterklas: computerklas, bibliotheekbezoek. Grote, ruime speelplaats waar de kleuters op afzonderlijke tijdstippen spelen. Sportdag, niveaulezen, ... . Via allerlei projecten streven we naar een positieve schoolcultuur en realiseren we een doeltreffende school met maximale communicatie en participatie.";"Betogingstraat 9, 2140 Borgerhout";"4.4342069";"51.2112664";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010474"
"Floraschool";"De Floraschool ligt midden in Oud-Borgerhout. Naast het cognitieve aspect, staat bij ons eerst en vooral de interactie tussen school en ouders/kinderen voorop. Via multiculturele initiatieven, actieve moedergroepen en oudercontacten wordt een permanente wisselwerking tussen de school en thuis onderhouden. Door de organisatie van een jaarlijkse kerstmarkt en opendeur-initiatieven wordt niet enkel deze werking versterkt, maar wordt ook een brug geslagen tussen verschillende culturen. Omdat de Floraschool overwegend leerlingen van Marokkaanse origine in haar rangen telt, worden ieder jaar via het zogenaamde "Twinning Project", door zowel leerkrachten als directie studiereizen naar Marokko ondernomen, waarbij op actieve wijze ervaringen worden uitgewisseld met scholen ter plaatse, opdat bij het aanbrengen van leerstof, zo optimaal rekening kan gehouden worden met de specifieke noden van de cultuur die het merendeel van onze leerlingen eigen is.";"Florastraat 120, 2140 Borgerhout";"4.4419279";"51.2189260";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/floraschool.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010480"
"De Vlinderboom (Vlinder)";"Park + leren = Parkschoolleren.
Slimmer worden.
Recht op onderwijs. Op spel. Op inspraak. Op kennis. School is je informeren. Weten wat er bestaat. Wat nieuw is. Wat goed is. Wat kan en zou kunnen.
Contracten, computers, complimenteren.
De parkschool - levenslessen 
Een "groene school" met extra aandacht voor milieu en natuur, midden in het Boelaerpark.";"Te Boelaarpark 5, 2140 Borgerhout";"4.4522600";"51.2010600";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010486"
"Mikado";"De naam 'MIKADO' refereert naar het spel waarbij kleurige stokjes chaotisch door elkaar liggen, alleen met veel geduld en omzichtigheid slaagt men erin het spel te spelen; elk stokje is verschillend en verdient de nodige aandacht. Zo proberen we ook rekening te houden met de verschillen die er bij onze kinderen zijn en met het nodige geduld en omzichtigheid structuur te brengen in het geheel. Vanuit een verbondenheid met de buurt waarin onze school zich bevindt (oud Borgerhout) trachten we, in de mate van het mogelijke, open te staan voor ÂalleÂ kinderen uit deze buurt, evenals voor hun ouders. We trachten ons te profileren tot een ÂbredeÂ school. In deze buurt wonen kinderen met verschillende socio-culturele achtergronden en met soms zeer uiteenlopende mogelijkheden en competenties. We geloven er in dat iedereen zijn eigen mogelijkheden heeft, dat iedereen een aantal capaciteiten heeft, dingen heeft die hij/zij goed kan.";"Borgerhoutsestraat 74, 2140 Borgerhout";"4.4289475";"51.2130155";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010489"
"Moza&#239;ek";"Multiculturele basisschool: een weerspiegeling van een buurt waar mensen elkaar willen leren kennen en begrijpen; waar waardering en respect voor elkaars "anders zijn" prioritair zijn. Sterke punten: de zorg voor elk individueel kind, vanuit de wetenschap dat elk van hen anders ontwikkelt, uniek is en andere behoeften heeft. Ons onderwijs is daarop afgestemd, zowel voor kinderen die extra tijd en hulp nodig hebben, als voor wie dat ietsje meer aankan. Om kinderen te laten leren vertrekken we van hun eigen leefwereld: wat hen interesseert leren ze beter. Al vanaf jonge leeftijd wordt de zelfredzaamheid gestimuleerd: een aantal nieuwere werkvormen (hoekenwerk, projecten, klasdoorbrekend werk) bevorderen het zelfstandig worden. Taalvaardigheid is prioriteit, en ook met gevoelens moeten ze leren omgaan: mogen en kunnen vertellen wat er in je omgaat, naar anderen luisteren en hen leren begrijpen, je eigen kwaliteiten leren ontdekken en naar voor brengen.";"Blijde-Inkomststraat 24, 2140 Borgerhout";"4.4378771";"51.2130752";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010493"
"Instituut Sint-Maria";"Het Instituut Sint-Maria biedt secundair onderwijs aan op KSO, TSO en BSO-niveau in artistieke, sociale en verzorgende richtingen. Bovendien kan je er een vierde graad Plastische Kunsten volgen, die uniek is in Vlaanderen en waarin je de keuze hebt uit Grafisch ontwerp, Grafische illustratie, Webdesign, Mode en styling, Decor- en productpresentatie.

In het schooljaar 2009-2010 starten wij de richting etalage en standendecoratie op, het eerste jaar zal dit enkel in het vijfde middelbaar gevolgd kunnen worden.";"Lovelingstraat 8, 2060 Antwerpen";"4.4318194";"51.2208908";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/inst St-maria.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010494"
"Instituut Sint-Maria";"Het Instituut Sint-Maria vestiging Van Rijswijck biedt in het secundair onderwijs een kappersopleiding aan op BSO-niveau. Er kan ook een 7de specialisatiejaar Haarstilist gevolgd worden.

In het schooljaar 2009-2010 starten wij de richting etalage en standendecoratie op, het eerste jaar zal dit enkel in het vijfde middelbaar gevolgd kunnen worden.";"Theodoor Van Rijswijckplaats 4, 2000 Antwerpen";"4.4000751";"51.2166244";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/instSTmaria.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010500"
"De Zevensprong";"De school is een interculturele basisschool met een schoolbevolking die een afspiegeling is van de buurt. In de kleuterschool is er een leefgroepenwerking. In de lagere school is een jaarklassensysteem dat regelmatig wordt doorbroken. Verscheidene malen per jaar worden klasoverschrijdende projecten uitgewerkt. Dit schooljaar hebben wij projecten i.s.m de cultuurcel van het departement onderwijs dynamo2. In de tweede graad zijn wij samen met het museum voor schone kunsten Antwerpen een internationaal comeniusproject gestart met de steun van "een leven lang leren". De leerlingen zullen gedurende twee jaar samenwerken met leerlingen uit Retie (BelgiÃ«) en Spanje, Turkije en Ierland.";"Helmstraat 44, 2140 Borgerhout";"4.4318050";"51.2167777";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/de zevensprong.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010520"
"Instituut Maris Stella Sint-Agnes";"IMS is meer dan zomaar een school. IMS is een multiculturele en multireligieuze school. Het openbaar vervoer biedt uitstekende verbindingen en zorgt ervoor overal dichtbij te zijn: bioscopen, theaters, tentoonstellingen. Een rijk aanbod waarvan de school gretig gebruik maakt. IMS is bovendien een middelgrote school. Groot genoeg om te kunnen beschikken over een ruim studieaanbod en een degelijke infrastructuur: computerlokalen, kooklokalen, naaiateliers, aardrijkskunde- , wetenschaps- en PAV-lokalen, gymzalen en theaterzaal. Klein genoeg om persoonlijk aandacht te besteden aan jouw studies en je intellectuele en sociale vooruitgang. Anderstalige nieuwkomers krijgen gedurende een schooljaar een stoomcursus in de nederlandse taal en worden individueel begeleid in hun keuze voor verdere studies.";"Turnhoutsebaan 226, 2140 Borgerhout";"4.4317552";"51.2158437";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/instituut maria stella.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010524"
"Sint-Franciscusinstituut";"";"Berchemlei 93, 2140 Borgerhout";"4.4481836";"51.2050732";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010528"
"Instituut Maris Stella Sint-Agnes";"";"Turnhoutsebaan 79, 2140 Borgerhout";"4.4317552";"51.2158437";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/instituut maria stella.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010530"
"Xaveriuscollege";"Als jezuÃ¯etencollege wil onze school kinderen opvoeden tot bekwame, gewetensvolle en sociaal geÃ«ngageerde mensen. Ons project steunt op de opdrachtverklaring van het Vlaamse katholiek onderwijs en op het opvoedingsproject van de Vlaamse jezuÃ¯etencolleges; de zorg voor elke persoon, eerder kiezen voor kwaliteit dan voor kwantiteit, opvoeden tot vrijheid en verantwoordelijkheid en mÃ©Ã©r doen dan wat strikt moet, zijn hiervan de belangrijkste kenmerken. Voor meer informatie verwijzen we graag naar onze website.";"Collegelaan 36, 2140 Borgerhout";"4.4508898";"51.2132551";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010533"
"Israelitische Middenschool Jesode-Hatora-Beth-Jacob";"";"Lange Van Ruusbroecstraat 12, 2018 Antwerpen";"4.4257671";"51.2076480";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010535"
"Het Laerhof";"In onze basisschool vindt uw kind een tweede thuis en wordt het met warmte en zorg voorbereid op het secundair onderwijs. Ons pedagogisch project is gericht op totale kwaliteitszorg. In onze school staan zowel kennis als algemene opvoeding en persoonlijkheidsontwikkeling centraal.";"Laarsebaan 100, 2170 Merksem";"4.4352736";"51.2490562";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010536"
"Israelitisch Atheneum Jesode-Hatora-Beth-Jacob";"";"Steenbokstraat 14, 2018 Antwerpen";"4.4269449";"51.2073602";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010537"
"Israelitisch Atheneum Jesode-Hatora-Beth-Jacob";"";"Van Diepenbeeckstraat 18, 2018 Antwerpen";"4.4245299";"51.2062220";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010541"
"Melgesdreef";"In onze basisschool vindt uw kind een tweede thuis en wordt het met warmte en zorg voorbereid op het secundair onderwijs. Ons pedagogisch project is gericht op totale kwaliteitszorg. In onze school staan zowel kennis als algemene opvoeding en persoonlijkheidsontwikkeling centraal.";"Ringlaan 55, 2170 Merksem";"4.4552740";"51.2544584";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/melgesdreef.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010543"
"JOMA";"Een katholieke basisschool waar het kind centraal staat. We willen een leer-, leef- en geloofsgemeenschap zijn.";"Maantjessteenweg 130, 2170 Merksem";"4.4400365";"51.2549207";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010547"
"Koninklijke Balletschool Antwerpen";"Optimale opleiding van een leerling die later op professioneel niveau een podiumcarriÃ¨re wil maken op gebied van dans. 3 graden KSO op de KBA, waarbij naast klassiek ballet ook danstechnieken van andere dansstijlen worden onderwezen. 3de graad KBA keuze tussen klassiek en modern ballet.";"Maria Pijpelincxstraat 1, 2000 Antwerpen";"4.4091922";"51.2164196";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/balletschool.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010549"
"Koninklijk Lyceum Antwerpen";"KLA, veeleisend, veelzijdig, veelbiedend. Het Koninklijk Lyceum Antwerpen is een veeleisende ASO-school met oog voor traditionele waarden en vernieuwing. KLA biedt naast een leerlingenbegeleiding op maat ook een waaier aan studierichtingen, waaronder een volledige cyclus Grieks. Andere troeven van KLA zijn ongetwijfeld de moderne sporthal, de grote, groene speelplaats en de cafetaria met een gevarieerd aanbod aan dranken, broodjes, salades en fruit. Bovendien is KLA gelegen in het hartje van Antwerpen en daardoor ook uitstekend bereikbaar.";"Hertoginstraat 11, 2018 Antwerpen";"4.4105576";"51.2077431";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010553"
"Groenendaal";"Lagere school Groenendaal gelegen in het park van Groenendaal.";"Gagelveldenstraat 71, 2170 Merksem";"4.4361323";"51.2432873";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010559"
"Groenendaal";"Onze school is een autonome kleuterschool die aanleunt bij een lagere - en secundaire school (BSO-TSO-ASO). 
Onze school situeert zich in het centrum van Merksem, nabij de stad Antwerpen. In een kindvriendelijke omgeving en in een open sfeer bieden wij voor uw kleuter vanaf 2,5 jaar een warme geborgenheid. Bewust van onze beperkingen, maar met volle overtuiging en inzet willen wij partner zijn bij de begeleiding van uw kind in zijn groei.";"Stella Marisstraat 3, 2170 Merksem";"4.4380675";"51.2423546";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010562"
"Koninklijk Atheneum Deurne";"Het Atheneum Deurne bestaat 75 jaar. De geschiedenis van de school en het monumentale gebouw ademen een sterke traditie uit. Ons leerkrachtenteam zorgt voor kwaliteit in een maatschappij die nooit stilstaat. Daarom gaan we volgend schooljaar voor een vernieuwde didactiek in de eerste graad. Projectwerking zal centraal staan. Om de sterktes van onze starters te ontdekken en te benutten, laten we ze een portfolio aanleggen van wat ze goed kunnen, veeleer dan de focus op het "niet kunnen" te leggen. Naast de traditionele vakken zoals Nederlands, wiskunde, geschiedenis en Latijn, willen we hen tot krakken in communicatie, techniek en ICT begeleiden. Hierover brengen we bij de ouders verslag uit in een duidelijk rapport, dat naast klassieke "punten" ook informeert over vaardigheden en attitudes. De dialoog tussen de ouders en de school is dan ook de basis van de open schoolsfeer waar ons monument al 75 jaar voor staat.";"Frank Craeybeckxlaan 22, 2100 Deurne";"4.4597626";"51.2222064";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/KADeurne.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010566"
"De Luchtballon";"'Kwaliteitsonderwijs' is van groot belang. De eindtermen en ontwikkelingsdoelen zijn hierbij richtgevend. Onze school is een echte buurt- en familieschool. De verbondenheid in de school willen wij dan ook beklemtonen door 'iedereen' te betrekken bij het schoolgebeuren. 'Maximale ontplooiingskansen' telt voor elk kind op onze school. Daarom is het werken in groepen (op ieders niveau) voor taal en rekenen een unieke kans om het welbevinden en de betrokkenheid van elk kind te verhogen. Elk kind heeft recht op een mooie toekomst en daarom is SAMEN-LEVEN zo belangrijk. Iedereen is van harte welkom om eens kijkje te komen nemen. Er is voorbewaking vanaf 7 uur en nabewaking tot 18 uur, op woensdag tot 13.30 uur.";"Borrewaterstraat 70, 2170 Merksem";"4.4445635";"51.2406396";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/de luchtballon.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010567"
"Sint-Eduardusbasisschool";"De Sint-Eduardus basisschool bestaat uit een kleuterafdeling en een lagere school voor meisjes en jongens vanaf 2,5 jaar. De school is gelegen naast de ingang van het Bouckenborgpark.";"Broeder Frederikstraat 3, 2170 Merksem";"4.4508785";"51.2456760";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010572"
"Koninklijk Atheneum Berchem";"ONZE VISIE
Jongeren vormen tot evenwichtige volwassenen.
Eigen talenten leren ontdekken.
Voorbereiden op verder studeren in het hoger onderwijs.
Waarden, inzichten en vaardigheden meegeven.

ONZE AANPAK
Â	Een geleidelijke overgang van de basisschool naar het secundair onderwijs.
Â	Een basis voor een vlotte instap in het hoger onderwijs.
Â	Een remediÃ«rende beoordeling van elk kind.
Â	Gedifferentieerde aanpak van een heterogene leerlingenpopulatie.
Â	Eigen zwakke en sterke punten of verborgen talenten?
Â	Begeleid Zelfstandig Leren";"Uitbreidingstraat 246, 2600 Berchem";"4.4220497";"51.1936441";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/KABerchem.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010576"
